part_number;SKU;descricao;GALVANIZA?;tipo_de_material;custo
2030304003;CON;CONDUTOR DE 4,0 MM2, PVC 750 V, CLASSE 5 COR PRETO NBR NM 247-3;;(ROH) MATERIA PRIMA (Verificar);0
2030304004;CON;CONDUTOR DE 4,0 MM2, PVC 750 V, CLASSE 5 COR VERDE NBR NM 247-3;;(ROH) MATERIA PRIMA (Verificar);0
2030304005;CON;CONDUTOR DE 4,0 MM2, 1 KV, ENCORDOAMENTO CLASSE 5, COR AZUL CLARO;;(ROH) MATERIA PRIMA (Verificar);0
2030304006;CON;CONDUTOR DE 4,0 MM2, 1 KV, ENCORDOAMENTO CLASSE 5, COR PRETO;;(ROH) MATERIA PRIMA (Verificar);0
2030304008;CON;CONDUTOR DE 4,0 MM2, 1 KV, ENCORDOAMENTO CLASSE 5, COR VERDE;;(ROH) MATERIA PRIMA (Verificar);0
2030305050;CAN;CANALETA PLASTICA 50 X 50MM X 2M;;(ROH) MATERIA PRIMA (Verificar);0
2030306000;CON;CONDUTOR DE 6,0 MM2, PVC 750 V CLASSE 5, COR VERDE NRB NM 247-3;;(ROH) MATERIA PRIMA (Verificar);0
2030310006;TER;TERMINAL DE COMPRESSAO SECAO 6 MM2;;(ROH) MATERIA PRIMA (Verificar);0
2030310008;PAR;PARAFUSO FL AA PB AC 4,2X13 RI ZB;;(ROH) MATERIA PRIMA (Verificar);0
2030310011;PAR;PARAFUSO AUTOTRAVANTE 3/8 X 3/4 GALV - CABECA LENTILHA;;(ROH) MATERIA PRIMA (Verificar);0
2030310012;PAR;PARAFUSO MAQUINA FENDA SIMPLES CABECA REDONDA ZINCADO 1/4 X 3/8;;(ROH) MATERIA PRIMA (Verificar);0
2030310013;PAR;PARAFUSO GALV  ELETRO CABECA LENT AUTO 3/8 X 3/4;;(ROH) MATERIA PRIMA (Verificar);0
2030310016;TER;TERMINAL DE COMPRESSAO SECAO 16 MM2;;(ROH) MATERIA PRIMA (Verificar);0
2030310031;GAN;GANCHO CURTO PARA PERFILADO;;(ROH) MATERIA PRIMA (Verificar);0
2030310032;GAN;GANCHO LONGO PARA PERFILADO;;(ROH) MATERIA PRIMA (Verificar);0
2030310050;TER;TERMINAL DE COMPRESSAO SECAO 50 MM2;;(ROH) MATERIA PRIMA (Verificar);0
2030310060;TER;TERMINAL PRÉ-ISOLADO TIPO OLHAL 4 A 6 MM²;;(ROH) MATERIA PRIMA (Verificar);0
2030310062;TER;TERMINAL PRE-ISOLADO TIPO PINO 4 A 6MM²;;(ROH) MATERIA PRIMA (Verificar);0
2030310080;GRA;GRAXA PARA PORTAO - 80G;;(ROH) MATERIA PRIMA (Verificar);0
2030310122;PAR;PARAFUSO AUTOBROCANTE N.12 X 2;;(ROH) MATERIA PRIMA (Verificar);0
2030310123;PAR;PARAFUSO SEXT FL FB AC N3 AR EPDM N12X12 RI ZB;;(ROH) MATERIA PRIMA (Verificar);0
2030310125;PAR;PARAFUSO A/ATARR BU10 1/4 X 50MM CAB SEXT;;(ROH) MATERIA PRIMA (Verificar);0
2030310150;TER;TERMINAL PINO PRE-ISOLADO TIPO OLHAL 0,5 A 1,5MM²;;(ROH) MATERIA PRIMA (Verificar);0
2030310151;TER;TERMINAL PRÉ-ISOLADO TIPO PINO 0,5 A 1,5 MM²;;(ROH) MATERIA PRIMA (Verificar);0
2030310251;TER;TERMINAL PRÉ-ISOLADO TIPO OLHAL 1,5 A 2,5 MM²;;(ROH) MATERIA PRIMA (Verificar);0
2030310300;PAR;PARAFUSO DE ESTIQUE DO PE EM L;;(ROH) MATERIA PRIMA (Verificar);0
2030310319;PAR;PARAFUSO TELHA PONTA BROCA COM ARRUELA MOVEL DE ACO PONTA N° 3,5,5 (N°12) X 3/4;;(ROH) MATERIA PRIMA (Verificar);0
2030310325;PAR;PARAFUSO TELHA PONTA BROCA COM ARRUELA MOVEL DE AÇO PONTA N° 3,5,5 (N°12) X1;;(ROH) MATERIA PRIMA (Verificar);0
2030310338;PAR;PARAFUSO TELHA PONTA BROCA COM ARRUELA MOVEL DE AÇO PONTA N° 3,5,5 (N°12) X1.1/2;;(ROH) MATERIA PRIMA (Verificar);0
2030310380;CHU;CHUMBADOR QUIMICO ANCORA AQI 380 PRO 380ML;;(ROH) MATERIA PRIMA (Verificar);0
2030310567;CON;CONECTOR DE EMENDA E DERIVACAO 3M SCOTCHLOK IDC 4 MM2 MODELO 567;;(ROH) MATERIA PRIMA (Verificar);0
2030310635;BAR;BARRA ROSCADA GALVANIZADA 1/4 X 3M;;(ROH) MATERIA PRIMA (Verificar);0
2030310636;PRO;PROLONGADOR DE BARRA ROSCADA 1/4 X 25MM;;(ROH) MATERIA PRIMA (Verificar);0
2030310952;POR;PORCA SEXTAVADA ZINC 3/8;;(ROH) MATERIA PRIMA (Verificar);0
2030311000;CAN;CANTONEIRA ZZ PARA PERFILADO 38X38MM;;(ROH) MATERIA PRIMA (Verificar);0
2030311002;CAN;CANTONEIRA L REFORC 2 FUROS ZINC;;(ROH) MATERIA PRIMA (Verificar);0
2030311010;MAN;MANTA ASFALTICA 10CM X10M;;(ROH) MATERIA PRIMA (Verificar);0
2030311220;PAR;PARAFUSO SEXT FL PB AC N3 AR EPDM N12X3/4 RI ZB;;(ROH) MATERIA PRIMA (Verificar);0
2030311222;PAR;PARAFUSO AUTOBROCANTE N.12 X 7/8;;(ROH) MATERIA PRIMA (Verificar);0
2030311245;PAR;PARAFUSO SEXT ZINC 1/2 X 4.1/2 RI;;(ROH) MATERIA PRIMA (Verificar);0
2030311250;PAR;PARAFUSO SEXT ZINC 1/2 X 5 RI;;(ROH) MATERIA PRIMA (Verificar);0
2030311251;PAR;PARAFUSO FL AA PB AC 4,2X19 RI ZB;;(ROH) MATERIA PRIMA (Verificar);0
2030311270;ARR;ARRUELA LISA ZINCADA 1/2;;(ROH) MATERIA PRIMA (Verificar);0
2030311271;TER;TERMINAL EM LATÃO ZINCADO CMZGL ROSCA BSP 1/2;;(ROH) MATERIA PRIMA (Verificar);0
2030311272;POR;PORCA SEXTAVADA UNC OS 1/2 CHV 3/4;;(ROH) MATERIA PRIMA (Verificar);0
2030311275;ARR;ARRUELA DE ALUMINIO DE 1/2;;(ROH) MATERIA PRIMA (Verificar);0
2030311586;PAR;PARAFUSO OLHAL 5/8 COM PORCA E ARRUELA;;(ROH) MATERIA PRIMA (Verificar);0
2030311587;ARR;ARRUELA LISA ZINCADA 5/8;;(ROH) MATERIA PRIMA (Verificar);0
2030311588;POR;PORCA SEXTAVADA ZINC 5/8 CHV 15/16;;(ROH) MATERIA PRIMA (Verificar);0
2030311589;MAN;MANILHA RETA DE 5/8;;(ROH) MATERIA PRIMA (Verificar);0
2030311901;ABR;ABRACADEIRA TIPO D DE 3/4;;(ROH) MATERIA PRIMA (Verificar);0
2030311904;ABR;ABRACADEIRA BC DE 3/4 DAISA;;(ROH) MATERIA PRIMA (Verificar);0
2030311905;POR;PORCA SEXTAVADA A563 UNC OS 3/4 CHV 1.1/4 ZF;;(ROH) MATERIA PRIMA (Verificar);0
2030311906;POR;PORCA SEXTAVADA ZINC 3/4   CHV 32 ZF;;(ROH) MATERIA PRIMA (Verificar);0
2030311907;TER;TERMINAL EM LATÃO ZINCADO CMZGL ROSCA BSP 3/4;;(ROH) MATERIA PRIMA (Verificar);0
2030311908;ARR;ARRUELA DE ALUMINIO DE 3/4;;(ROH) MATERIA PRIMA (Verificar);0
2030311952;PAR;PARAFUSO SEXTAVADO AC UNC 3/4X5.1/2 RP ZB;;(ROH) MATERIA PRIMA (Verificar);0
2030312001;CAB;CABO DE ACO - RL 2000 (5264MM);;(ROH) MATERIA PRIMA (Verificar);0
2030312002;CAB;CABO DE ACO 3/8 7700mm x 8243;;(ROH) MATERIA PRIMA (Verificar);0
2030312003;JUN;JUNCAO INTERNA I PARA PERFILADO;;(ROH) MATERIA PRIMA (Verificar);0
2030312005;CAB;CABO DE ACO 3/8 4721 MM X 5264;;(ROH) MATERIA PRIMA (Verificar);0
2030312006;MAN;MANILHA 5/8 RETA LEVE;;(ROH) MATERIA PRIMA (Verificar);0
2030312007;CAB;CABO DE ACO RL 4000 - 6208MM;;(ROH) MATERIA PRIMA (Verificar);0
2030312541;ARR;ARRUELA LISA ZINCADA 1 ZB;;(ROH) MATERIA PRIMA (Verificar);0
2030312542;POR;PORCA SEXTAVADA ZINC 1/2 A563 G.A UNC CHV 7/8;;(ROH) MATERIA PRIMA (Verificar);0
2030312626;CAB;CABO DE ACO - RL 2625 (5528MM);;(ROH) MATERIA PRIMA (Verificar);0
2030313176;ABR;ABRACADEIRA BC DE 1.1/4 DAISA;;(ROH) MATERIA PRIMA (Verificar);0
2030314730;BAR;BARRA TIPO PENTE TRIF 16 DISJ DIN 100A KIT TNNII-16 UNIV 904381N;;(ROH) MATERIA PRIMA (Verificar);0
2030314731;BAR;BARRAMENTO PENTE BIF 57 DISJ DIN 80A 1MT EZ9X33257 SCHNEIDER;;(ROH) MATERIA PRIMA (Verificar);0
2030314732;TAM;TAMPA LATERAL BARRAMENTO PENTE BIFASICO SCHNEIDER;;(ROH) MATERIA PRIMA (Verificar);0
2030315251;CAB;CABO DE ACO - RL 5250 (7141MM);;(ROH) MATERIA PRIMA (Verificar);0
2030316001;CAB;CABO DE ACO - RL 6000 (7605MM);;(ROH) MATERIA PRIMA (Verificar);0
2030316350;ARR;ARRUELA LISA ZINCADA 1/4;;(ROH) MATERIA PRIMA (Verificar);0
2030316351;POR;PORCA SEXTAVADA ZINC 1/4;;(ROH) MATERIA PRIMA (Verificar);0
2030316352;POR;PORCA LOSANGULAR COM PINO 1/4 PINO ROSQUEADO;;(ROH) MATERIA PRIMA (Verificar);0
2030316872;CAB;CABO DE ACO - RL RABETA (6871MM);;(ROH) MATERIA PRIMA (Verificar);0
2030319525;POR;PORCA LOSANGULAR COM PINO 3/8 PINO ROSQUEADO;;(ROH) MATERIA PRIMA (Verificar);0
2030330000;EXA;EXAUSTOR EOLICO;;(ROH) MATERIA PRIMA (Verificar);0
2030330200;JOE;JOELHO DE  PVC 8 X 90° COM ANEL;;(ROH) MATERIA PRIMA (Verificar);0
2030330201;TUB;T DE PVC 8 X 90;;(ROH) MATERIA PRIMA (Verificar);0
2030330314;ESC;ESCOVA DE ACO EM V U314;;(ROH) MATERIA PRIMA (Verificar);0
2030330510;PLA;PLACA ACRILICA 510X330X3MM CRISTAL;;(ROH) MATERIA PRIMA (Verificar);0
2030331200;CAB;CABO DE ACO GALVANIZADO 3/16 12 MT;;(ROH) MATERIA PRIMA (Verificar);0
2030331271;CON;CONDULETE 1/2 TIPO C - SEM ROSCA DA DAISA SEM TAMPA;;(ROH) MATERIA PRIMA (Verificar);0
2030331281;TAM;TAMPA PARA CONDULETE DE 1/2 - SEM ROSCA DA DAISA COM FURO PARA TOMADA REDONDA;;(ROH) MATERIA PRIMA (Verificar);0
2030336008;TUB;TUBO PVC 8X 6000MM;;(ROH) MATERIA PRIMA (Verificar);0
2030336010;ANE;ANEL 8 POLEGADAS;;(ROH) MATERIA PRIMA (Verificar);0
3010310035;CHA;CHAPA 9,53X38,1X35;;(HALB) SEMIACABADO;0
3010310036;CHA;CL 2 X 1/4 X 036 - TERCA;;(HALB) SEMIACABADO;0
3010310050;BAR;BR RED 1/2 X 0050 - ESTIQUE L;;(HALB) SEMIACABADO;0
3010310076;CHA;CL 2.1/2 X 5/16 X 076 - COLUNA L400;;(HALB) SEMIACABADO;0
3010310086;BAR;BC 1.1/2 X 3/16 X 0086 - UZINHO;;(HALB) SEMIACABADO;0
3010310090;CHA;CHAPA 9,53X98X90 - SAPATA NERV;;(HALB) SEMIACABADO;0
3010310095;CHA;CHAPA 9,53X34X95;;(HALB) SEMIACABADO;0
3010310100;CHA;CHAPA 3,00X33,7X100;;(HALB) SEMIACABADO;0
3010310103;CHA;CHAPA 9,53X50X103;;(HALB) SEMIACABADO;0
3010310110;CHA;CHAPA 9,53X50,8X110;;(HALB) SEMIACABADO;0
3010310111;CHA;CHAPA 9,53X25X110;;(HALB) SEMIACABADO;0
3010310112;CHA;CHAPA 9,53X80X110 - ESTIQUE RABETA;;(HALB) SEMIACABADO;0
3010310117;CHA;CHAPA 9,53X38X117 - PINO;;(HALB) SEMIACABADO;0
3010310119;CHA;CHAPA 9,53X71X118 - NERVURA 72;;(HALB) SEMIACABADO;0
3010310120;BAR;BC 1.1/4 X 3/16 X 0120 - TRILHO;;(HALB) SEMIACABADO;0
3010310121;CHA;CL 1 X 1/4 X 0120 - TRILHO;;(HALB) SEMIACABADO;0
3010310122;BAR;BR RED 1/2 X 0120 - TRILHO;;(HALB) SEMIACABADO;0
3010310123;CHA;CHAPA 9,53X50X120 - SUP DUTOS;;(HALB) SEMIACABADO;0
3010310124;CHA;CHAPA 9,53X85X120;;(HALB) SEMIACABADO;0
3010310130;CHA;CHAPA 9,53X80X130;;(HALB) SEMIACABADO;0
3010310131;CHA;CHAPA 9,53X112X130;;(HALB) SEMIACABADO;0
3010310132;CHA;CHAPA 12,7X46X132 - PINO;;(HALB) SEMIACABADO;0
3010310135;CHA;CHAPA 9,53X80X135;;(HALB) SEMIACABADO;0
3010310136;CHA;CHAPA 3,00X135X135;;(HALB) SEMIACABADO;0
3010310137;CHA;CHAPA 9,53X59X135;;(HALB) SEMIACABADO;0
3010310138;BAR;BR RED 7.8 X 0130 - FERROLHO;;(HALB) SEMIACABADO;0
3010310140;BAR;BC 1.1/2 X 1/4 X 0140 - LINGUETA TERCA;;(HALB) SEMIACABADO;0
3010310142;CHA;CHAPA 9,53X100X142;;(HALB) SEMIACABADO;0
3010310145;CHA;CHAPA 9,53X60X145;;(HALB) SEMIACABADO;0
3010310146;CHA;CHAPA 9,53X40X145;;(HALB) SEMIACABADO;0
3010310152;CHA;CHAPA 9,53X40X150;;(HALB) SEMIACABADO;0
3010310156;CHA;CHAPA 9,53X54X156,5;;(HALB) SEMIACABADO;0
3010310160;CHA;CHAPA 9,53X40X160;;(HALB) SEMIACABADO;0
3010310170;CHA;CHAPA 9,53X80X170 - TL TUBO;;(HALB) SEMIACABADO;0
3010310171;CHA;CHAPA 12,7X80X170 - TL TUBO;;(HALB) SEMIACABADO;0
3010310172;CHA;CHAPA 9,53X38,1X170;;(HALB) SEMIACABADO;0
3010310175;CHA;CHAPA 9,53X38,1X175;;(HALB) SEMIACABADO;0
3010310180;BAR;BC 1.1/4 X 3/16 X 0180 - TRILHO;;(HALB) SEMIACABADO;0
3010310181;CHA;CHAPA 9,53X94X180;;(HALB) SEMIACABADO;0
3010310182;CHA;CHAPA 9,53X50X180;;(HALB) SEMIACABADO;0
3010310183;BAR;BR RED 1/2 X 0180 - TRILHO;;(HALB) SEMIACABADO;0
3010310184;CHA;CL 1 X 1/4 X 0180 - TRILHO;;(HALB) SEMIACABADO;0
3010310200;CHA;CHAPA 9,53X80X200 - UNIAO 80X80;;(HALB) SEMIACABADO;0
3010310201;CHA;CHAPA 9,53X120X200;;(HALB) SEMIACABADO;0
3010310203;BAR;BR ROSC 1/2 X 200MM - ESTIQUE;;(HALB) SEMIACABADO;0
3010310204;CHA;CHAPA 12,7X98X200 - SAPATA NERV;;(HALB) SEMIACABADO;0
3010310208;CHA;CHAPA 9,53X98X200 - SAPATA NERV;;(HALB) SEMIACABADO;0
3010310210;CHA;CHAPA 9,53X50X210 - SUP DUTOS;;(HALB) SEMIACABADO;0
3010310270;CHA;CHAPA 9,53X80X270;;(HALB) SEMIACABADO;0
3010310280;CHA;CHAPA 9,53X210X280;;(HALB) SEMIACABADO;0
3010310301;VER;VERG D19 X 0300;;(HALB) SEMIACABADO;0
3010310318;CHA;CHAPA 9,53X120X318 - TL TRIANGULO;;(HALB) SEMIACABADO;0
3010310338;CHA;CHAPA 9,53X80X338 - TL RETANGULO;;(HALB) SEMIACABADO;0
3010310370;CHA;CHAPA 9,53X80X370;;(HALB) SEMIACABADO;0
3010310380;CHA;CHAPA 9,53X100X380 - SAPATA;;(HALB) SEMIACABADO;0
3010310381;BAR;BARRA CHATA 4 X 3/8 X 0380MM;;(HALB) SEMIACABADO;0
3010310382;BAR;BC 4 X 3/8 X 0380 - SAPATA L400;;(HALB) SEMIACABADO;0
3010310400;CHA;CHAPA 9,53X400X400 - SAPATA;;(HALB) SEMIACABADO;0
3010310403;CHA;CHAPA 3,00X80X400 - CALANDRA;;(HALB) SEMIACABADO;0
3010310406;CHA;CHAPA 9,53X80X400 - BASE COL;;(HALB) SEMIACABADO;0
3010310407;CHA;CHAPA 9,53X180X400 - CH TOPO CONV;;(HALB) SEMIACABADO;0
3010310408;CHA;CHAPA 9,53X130X400 - CH TOPO FRONTAL;;(HALB) SEMIACABADO;0
3010310409;BAR;BR RED 7.8X0404 - PINO L400;;(HALB) SEMIACABADO;0
3010310600;VER;VERG D25 X 0600;;(HALB) SEMIACABADO;0
3010310713;BAR;BC 4 X 1/2 X 0713 - SAPATA L740;;(HALB) SEMIACABADO;0
3010310714;CHA;CHAPA 12,7X100X713 - SAPATA;;(HALB) SEMIACABADO;0
3010310740;CHA;CHAPA 12,7X130X740 - CH TOPO FRONTAL;;(HALB) SEMIACABADO;0
3010310741;CHA;CHAPA 12,7X920X740 - GRID 740;;(HALB) SEMIACABADO;0
3010310742;CHA;CHAPA 12,7X400X740 - SAPATA;;(HALB) SEMIACABADO;0
3010310745;BAR;BR RED 1.1/4X0745 - PINO L740;;(HALB) SEMIACABADO;0
3010311000;VER;VERG D25 X 1000;;(HALB) SEMIACABADO;0
3010311874;CHA;CHAPA 12,7X180X740 - CH TOPO CONV;;(HALB) SEMIACABADO;0
3010312576;CHA;CHAPA 9,53X25,4X76;;(HALB) SEMIACABADO;0
3010313050;CHA;CHAPA 3,00X30X50;;(HALB) SEMIACABADO;0
3010314050;CHA;CHAPA 9,53X40X50;;(HALB) SEMIACABADO;0
3010314650;CHA;CHAPA 9,53X46X50;;(HALB) SEMIACABADO;0
3010315000;BAR;BC 1.1/4 X 3/16 X 5000 - TRILHO;;(HALB) SEMIACABADO;0
3010315001;CHA;CL 1 X 1/4 X 5000 - TRILHO;;(HALB) SEMIACABADO;0
3010315003;BAR;BR RED 1/2 X 5000 - TRILHO;;(HALB) SEMIACABADO;0
3010315050;CHA;CHAPA 3,00X50X50;;(HALB) SEMIACABADO;0
3010315051;CHA;CHAPA 9,53X50,8X50;;(HALB) SEMIACABADO;0
3010315060;CHA;CHAPA 9,53X50X60;;(HALB) SEMIACABADO;0
3010315840;CHA;CHAPA 9,53X580X400 - GRID L400;;(HALB) SEMIACABADO;0
3010316060;CHA;CHAPA 9,53X60X60;;(HALB) SEMIACABADO;0
3010316080;CHA;CHAPA 9,53X60X80 - CABO ACO;;(HALB) SEMIACABADO;0
3010318060;CHA;CHAPA 9,53X80X160;;(HALB) SEMIACABADO;0
3010318074;CHA;CHAPA 12,7X80X740 - BASE COL;;(HALB) SEMIACABADO;0
3010318080;CHA;CHAPA 9,53X80X80 - ALMOFADA;;(HALB) SEMIACABADO;0
3010318081;CHA;CHAPA 9,53X80X80 - CABO ACO;;(HALB) SEMIACABADO;0
3010319890;CHA;CHAPA 12,7X98X90 - SAPATA NERV;;(HALB) SEMIACABADO;0
3010400040;TUB;TB SCH 33,34X4,55X040 - ESTIQUE SAPATA;;(HALB) SEMIACABADO;0
3010400190;TUB;TB SCH 33,34X4,55X190 - GUIA COLUNA L400;;(HALB) SEMIACABADO;0
3010400205;TUB;TB RD 1.3/4X4,75X202 - GUIA SAPATA L740;;(HALB) SEMIACABADO;0
3010400206;TUB;TUBO SCH 80 -1 - 33,34 X 4,55 X 0202MM;;(HALB) SEMIACABADO;0
3010400207;TUB;TB SCH 33,34X4,55X202 - GUIA SAPATA L400;;(HALB) SEMIACABADO;0
3010400332;TUB;TB RD 1.3/4X4,75X330 - GUIA COLUNA L740;;(HALB) SEMIACABADO;0
3010408040;TUB;TB SCH 80 - 1 - 33,34 X 4,55 X 0040MM;;(HALB) SEMIACABADO;0
3010410051;TUB;TB QD 80X80X3,00X0050MM;;(HALB) SEMIACABADO;0
3010410080;TUB;TB QD 80X80X2,00X0080MM;;(HALB) SEMIACABADO;0
3010410118;TUB;TB QD 80X80X2,00X0118MM - PESCOÇO;;(HALB) SEMIACABADO;0
3010410150;TUB;TB QD 20X20X2,00X0150MM;;(HALB) SEMIACABADO;0
3010410240;TUB;TB QD 80 X 80 X 3,00 X 0240MM;;(HALB) SEMIACABADO;0
3010410241;TUB;TB RT 40X80X2,00X0240MM - MONTANTE L400;;(HALB) SEMIACABADO;0
3010410242;TUB;TB QD 80X80X2,00X0240MM - CORTE FRONTAL;;(HALB) SEMIACABADO;0
3010410243;TUB;TB RT 40X80X2,00X0240MM - MONTANTE L400 - FURO;;(HALB) SEMIACABADO;0
3010410244;TUB;TB QD 80X80X2,00X0240MM - REFORCO TOPO;;(HALB) SEMIACABADO;0
3010410300;TUB;TB RT 40 X 80 X 2,00 X 0300MM;;(HALB) SEMIACABADO;0
3010410319;TUB;TB RT 40X80X2,00X0317MM - DIAGONAL FR;;(HALB) SEMIACABADO;0
3010410340;TUB;TB QD 80 X 80 X 2,00 X 0340MM;;(HALB) SEMIACABADO;0
3010410341;TUB;TB QD 80X80X2,00X0341MM - REFORCO;;(HALB) SEMIACABADO;0
3010410378;TUB;TB RT 40X80X2,00X0378MM - DIAGONAL L400;;(HALB) SEMIACABADO;0
3010410404;TUB;TB QD 20X20X2,00X0400MM - PUXADOR;;(HALB) SEMIACABADO;0
3010410480;TUB;TB QD 80X80X2,00X0480MM - GRID L400;;(HALB) SEMIACABADO;0
3010410520;TUB;TB QD 80 X 80 X 3,00 X 0520MM;;(HALB) SEMIACABADO;0
3010410580;TUB;TB QD 80X80X3,00X0580MM - REFORCO TOPO;;(HALB) SEMIACABADO;0
3010410581;TUB;TB QD 80X80X3,00X0580MM - CORTE FRONTAL;;(HALB) SEMIACABADO;0
3010410820;TUB;TB QD 80X80X2,00X0820MM - GRID L740;;(HALB) SEMIACABADO;0
3010410946;TUB;TB QD 50X50X2,00X0946MM - PROT COLUNA;;(HALB) SEMIACABADO;0
3010412576;CAN;CANTONEIRA L 2.1/2 X 5/16 X 0076MM;;(HALB) SEMIACABADO;0
3010414895;TUB;TB QD 80X80X2,00X4895MM - GRID L740;;(HALB) SEMIACABADO;0
3010414901;TUB;TB QD 80X80X2,00X4901MM - GRID L400;;(HALB) SEMIACABADO;0
3010417458;TUB;TB QD 80X80X2,00X0580MM - MONTANTE L740;;(HALB) SEMIACABADO;0
3010417481;TUB;TB QD 80X80X2,00X0810MM - DIAGONAL L740;;(HALB) SEMIACABADO;0
3010419869;TUB;TB QD 80X80X2,00X9869MM - GRID L740;;(HALB) SEMIACABADO;0
3010419881;TUB;TB QD 80X80X2,00X9881MM - GRID L400;;(HALB) SEMIACABADO;0
3010430282;TUB;TB QD 80X80X2,00X0282MM - CENTRAL L400;;(HALB) SEMIACABADO;0
3010430331;TUB;TB QD 80X80X2,00X0331MM - CENTRAL L400;;(HALB) SEMIACABADO;0
3010430369;TUB;TB QD 80X80X2,00X0369MM - CENTRAL L400;;(HALB) SEMIACABADO;0
3010430401;TUB;TB QD 80X80X2,00X0400MM - CENTRAL L400;;(HALB) SEMIACABADO;0
3010430405;TUB;TB QD 80X80X3,00X0400MM - CENTRAL L740;;(HALB) SEMIACABADO;0
3010430521;TUB;TB QD 80X80X2,00X0521MM - CENTRAL L400;;(HALB) SEMIACABADO;0
3010430586;TUB;TB QD 80X80X2,00X0586MM - CENTRAL L400;;(HALB) SEMIACABADO;0
3010430645;TUB;TB QD 80X80X3,00X0645MM - CENTRAL L740;;(HALB) SEMIACABADO;0
3010430677;TUB;TB QD 80X80X3,00X0677MM - CENTRAL L740;;(HALB) SEMIACABADO;0
3010430750;TUB;TB QD 80X80X3,00X0750MM - CENTRAL L740;;(HALB) SEMIACABADO;0
3010430764;TUB;TB QD 80X80X3,00X0764MM - CENTRAL L740;;(HALB) SEMIACABADO;0
3010430793;TUB;TB QD 80X80X3,00X0793MM - CENTRAL L740;;(HALB) SEMIACABADO;0
3010431082;TUB;TB QD 80X80X2,00X1082MM - CENTRAL L400;;(HALB) SEMIACABADO;0
3010431317;TUB;TB QD 80X80X3,00X1317MM - CENTRAL L740;;(HALB) SEMIACABADO;0
3010440048;TUB;TB QD 50X50X2,00X0048MM - TERCA EOLICO;;(HALB) SEMIACABADO;0
3010440102;TUB;TB RT 30X50X2,65X0100MM;;(HALB) SEMIACABADO;0
3010440133;TUB;TB RT 30X50X2,65X0130MM - GUIA;;(HALB) SEMIACABADO;0
3010440307;TUB;TB RT 30X50X2,65X0307MM;;(HALB) SEMIACABADO;0
3010440507;TUB;TB RT 30X50X2,65X0507MM;;(HALB) SEMIACABADO;0
3010440642;TUB;TB RT 30X50X2,65X0642MM;;(HALB) SEMIACABADO;0
3010440847;TUB;TB RT 30X50X2,65X0847MM;;(HALB) SEMIACABADO;0
3010441896;TUB;TB QD 50X50X2,00X1896MM - TERCA EOLICO;;(HALB) SEMIACABADO;0
3010442484;TUB;TB RT 30X50X2,65X2484MM - ESTIQUE;;(HALB) SEMIACABADO;0
3010442491;TUB;TB QD 60X60X2,00X2491MM - TERCA;;(HALB) SEMIACABADO;0
3010444991;TUB;TB QD 60X60X2,00X4991MM - TERCA;;(HALB) SEMIACABADO;0
3010460154;TUB;TB QD 80X80X2,00X0154MM - RABETA L400;;(HALB) SEMIACABADO;0
3010460209;TUB;TB QD 80X80X2,00X0205MM - RABETA L400;;(HALB) SEMIACABADO;0
3010460256;TUB;TB QD 80X80X2,00X0256MM - RABETA L400;;(HALB) SEMIACABADO;0
3010460317;TUB;TB QD 80X80X2,00X0317MM - RABETA L400 FR;;(HALB) SEMIACABADO;0
3010460402;TUB;TB QD 80X80X3,00X0402MM - RABETA L740;;(HALB) SEMIACABADO;0
3010460428;TUB;TB QD 80X80X2,00X0428MM - RABETA L400;;(HALB) SEMIACABADO;0
3010460472;TUB;TB QD 80X80X3,00X0472MM - RABETA L740;;(HALB) SEMIACABADO;0
3010460491;TUB;TB QD 80X80X2,00X0491MM - RABETA L740;;(HALB) SEMIACABADO;0
3010460520;TUB;TB QD 80X80X2,00X0520MM - RABETA L400;;(HALB) SEMIACABADO;0
3010460543;TUB;TB QD 80X80X3,00X0543MM - RABETA L740;;(HALB) SEMIACABADO;0
3010460613;TUB;TB QD 80X80X3,00X0613MM - RABETA L740;;(HALB) SEMIACABADO;0
3010460676;TUB;TB QD 80X80X3,00X0676MM - RABETA L740;;(HALB) SEMIACABADO;0
3010460810;TUB;TB QD 80X80X2,00X0810MM - RABETA L740 FR;;(HALB) SEMIACABADO;0
3010460860;TUB;TB QD 80X80X3,00X0860MM - RABETA L740;;(HALB) SEMIACABADO;0
3010464510;TUB;TB QD 80X80X3,00X4510MM - RABETA L740;;(HALB) SEMIACABADO;0
3010464680;TUB;TB QD 80X80X2,00X4680MM - RABETA L400;;(HALB) SEMIACABADO;0
3010465182;TUB;TB QD 80X80X2,00X5182MM - RABETA L400;;(HALB) SEMIACABADO;0
3010465260;TUB;TB QD 80X80X3,00X5260MM - RABETA L740;;(HALB) SEMIACABADO;0
3010470309;TUB;TB QD 80X80X2,00X0309MM - ALONG FR;;(HALB) SEMIACABADO;0
3010470371;TUB;TB QD 80X80X2,00X0370MM - ALONG FR;;(HALB) SEMIACABADO;0
3010470510;TUB;TB QD 80X80X2,00X0510MM - ALONG FR;;(HALB) SEMIACABADO;0
3010470597;TUB;TB QD 70X70X2,00X0597MM - PROLONGADOR;;(HALB) SEMIACABADO;0
3010470636;TUB;TB QD 80X80X2,00X0636MM - ALONG FS;;(HALB) SEMIACABADO;0
